mean,subj,item,sdiff,ambiguity
1.9859,"03","39",-943.441340460999,"ambig"
-2.4066,"03","39",-943.441340460999,"ambig"
1.4165,"03","39",-943.441340460999,"ambig"
-1.6507,"03","39",-943.441340460999,"ambig"
-8.2311,"03","19",956.558659539001,"ambig"
-11,"03","19",956.558659539001,"ambig"
-7.419,"03","19",956.558659539001,"ambig"
-10.036,"03","19",956.558659539001,"ambig"
5.0811,"03","9",-2042.441340461,"unambig"
3.4332,"03","9",-2042.441340461,"unambig"
5.7178,"03","9",-2042.441340461,"unambig"
4.105,"03","9",-2042.441340461,"unambig"
3.2018,"03","30",1957.558659539,"unambig"
4.3897,"03","30",1957.558659539,"unambig"
1.8092,"03","30",1957.558659539,"unambig"
3.0966,"03","30",1957.558659539,"unambig"
-0.19634,"03","41",2045.558659539,"unambig"
-3.1611,"03","41",2045.558659539,"unambig"
2.8765,"03","41",2045.558659539,"unambig"
-2.272,"03","41",2045.558659539,"unambig"
3.0896,"03","51",1056.558659539,"ambig"
2.0224,"03","51",1056.558659539,"ambig"
3.1163,"03","51",1056.558659539,"ambig"
2.7011,"03","51",1056.558659539,"ambig"
3.7866,"03","27",-1943.441340461,"unambig"
3.9367,"03","27",-1943.441340461,"unambig"
4.4192,"03","27",-1943.441340461,"unambig"
3.1331,"03","27",-1943.441340461,"unambig"
1.481,"03","29",1957.558659539,"unambig"
-3.4458,"03","29",1957.558659539,"unambig"
4.8483,"03","29",1957.558659539,"unambig"
0.64093,"03","29",1957.558659539,"unambig"
9.2563,"03","31",2045.558659539,"unambig"
8.1567,"03","31",2045.558659539,"unambig"
9.5045,"03","31",2045.558659539,"unambig"
9.1931,"03","31",2045.558659539,"unambig"
1.9003,"03","59",1946.558659539,"unambig"
0.39409,"03","59",1946.558659539,"unambig"
0.58202,"03","59",1946.558659539,"unambig"
2.2622,"03","59",1946.558659539,"unambig"
6.6799,"03","5",2056.558659539,"unambig"
5.1246,"03","5",2056.558659539,"unambig"
5.0601,"03","5",2056.558659539,"unambig"
4.4528,"03","5",2056.558659539,"unambig"
3.6296,"03","10",1045.558659539,"ambig"
1.568,"03","10",1045.558659539,"ambig"
3.4613,"03","10",1045.558659539,"ambig"
2.847,"03","10",1045.558659539,"ambig"
8.1623,"03","37",-2053.441340461,"unambig"
7.4176,"03","37",-2053.441340461,"unambig"
10.82,"03","37",-2053.441340461,"unambig"
9.576,"03","37",-2053.441340461,"unambig"
2.6661,"03","32",-2053.441340461,"unambig"
-0.74751,"03","32",-2053.441340461,"unambig"
1.69,"03","32",-2053.441340461,"unambig"
1.3772,"03","32",-2053.441340461,"unambig"
5.7697,"03","17",-954.441340460999,"ambig"
-0.14726,"03","17",-954.441340460999,"ambig"
6.8202,"03","17",-954.441340460999,"ambig"
2.8652,"03","17",-954.441340460999,"ambig"
9.2506,"03","57",1056.558659539,"ambig"
7.8945,"03","57",1056.558659539,"ambig"
6.7444,"03","57",1056.558659539,"ambig"
7.8075,"03","57",1056.558659539,"ambig"
3.1247,"03","33",-2053.441340461,"unambig"
-2.9466,"03","33",-2053.441340461,"unambig"
7.6462,"03","33",-2053.441340461,"unambig"
1.7222,"03","33",-2053.441340461,"unambig"
0.69282,"03","55",-1042.441340461,"ambig"
-2.4192,"03","55",-1042.441340461,"ambig"
2.2271,"03","55",-1042.441340461,"ambig"
0.32397,"03","55",-1042.441340461,"ambig"
-2.0672,"03","38",957.558659539001,"ambig"
-4.9731,"03","38",957.558659539001,"ambig"
-2.3197,"03","38",957.558659539001,"ambig"
-2.502,"03","38",957.558659539001,"ambig"
3.185,"03","44",-2053.441340461,"unambig"
-0.66336,"03","44",-2053.441340461,"unambig"
4.2929,"03","44",-2053.441340461,"unambig"
3.8077,"03","44",-2053.441340461,"unambig"
5.9086,"03","35",2045.558659539,"unambig"
5.5299,"03","35",2045.558659539,"unambig"
7.8005,"03","35",2045.558659539,"unambig"
6.9674,"03","35",2045.558659539,"unambig"
-1.2608,"03","52",1946.558659539,"unambig"
-2.502,"03","52",1946.558659539,"unambig"
-3.0237,"03","52",1946.558659539,"unambig"
-2.2664,"03","52",1946.558659539,"unambig"
3.7881,"03","49",1056.558659539,"ambig"
5.4247,"03","49",1056.558659539,"ambig"
3.4795,"03","49",1056.558659539,"ambig"
4.7361,"03","49",1056.558659539,"ambig"
4.6001,"03","31",957.558659539001,"ambig"
3.6759,"03","31",957.558659539001,"ambig"
4.2018,"03","31",957.558659539001,"ambig"
5.6603,"03","31",957.558659539001,"ambig"
2.5455,"03","59",-1042.441340461,"ambig"
-2.0181,"03","59",-1042.441340461,"ambig"
1.0701,"03","59",-1042.441340461,"ambig"
-0.36745,"03","59",-1042.441340461,"ambig"
4.5089,"03","24",-954.441340460999,"ambig"
2.7544,"03","24",-954.441340460999,"ambig"
3.0798,"03","24",-954.441340460999,"ambig"
3.3715,"03","24",-954.441340460999,"ambig"
2.9143,"03","23",946.558659539001,"ambig"
-0.60727,"03","23",946.558659539001,"ambig"
5.3784,"03","23",946.558659539001,"ambig"
3.2888,"03","23",946.558659539001,"ambig"
-1.704,"03","10",2056.558659539,"unambig"
-6.0138,"03","10",2056.558659539,"unambig"
-0.38427,"03","10",2056.558659539,"unambig"
-4.572,"03","10",2056.558659539,"unambig"
7.426,"03","9",-1053.441340461,"ambig"
6.478,"03","9",-1053.441340461,"ambig"
9.2422,"03","9",-1053.441340461,"ambig"
9.2661,"03","9",-1053.441340461,"ambig"
-5.9142,"03","11",2056.558659539,"unambig"
-5.1849,"03","11",2056.558659539,"unambig"
-8.3965,"03","11",2056.558659539,"unambig"
-6.0432,"03","11",2056.558659539,"unambig"
3.8049,"03","1",2056.558659539,"unambig"
0.40812,"03","1",2056.558659539,"unambig"
5.1162,"03","1",2056.558659539,"unambig"
2.4094,"03","1",2056.558659539,"unambig"
-1.0813,"03","12",-1053.441340461,"ambig"
-2.4515,"03","12",-1053.441340461,"ambig"
0.32818,"03","12",-1053.441340461,"ambig"
-0.26507,"03","12",-1053.441340461,"ambig"
-0.025244,"03","21",-954.441340460999,"ambig"
-3.882,"03","21",-954.441340460999,"ambig"
-0.63111,"03","21",-954.441340460999,"ambig"
-3.673,"03","21",-954.441340460999,"ambig"
-2.9592,"03","22",1957.558659539,"unambig"
-5.8034,"03","22",1957.558659539,"unambig"
-1.1612,"03","22",1957.558659539,"unambig"
-2.9578,"03","22",1957.558659539,"unambig"
7.5957,"03","16",-1943.441340461,"unambig"
3.6029,"03","16",-1943.441340461,"unambig"
9.0038,"03","16",-1943.441340461,"unambig"
6.4471,"03","16",-1943.441340461,"unambig"
-0.26507,"03","52",1056.558659539,"ambig"
-4.1779,"03","52",1056.558659539,"ambig"
3.6773,"03","52",1056.558659539,"ambig"
-0.48104,"03","52",1056.558659539,"ambig"
3.1583,"03","49",-1954.441340461,"unambig"
4.3434,"03","49",-1954.441340461,"unambig"
0.012622,"03","49",-1954.441340461,"unambig"
1.6465,"03","49",-1954.441340461,"unambig"
4.0545,"03","42",-2053.441340461,"unambig"
-0.1711,"03","42",-2053.441340461,"unambig"
4.4739,"03","42",-2053.441340461,"unambig"
2.9185,"03","42",-2053.441340461,"unambig"
1.8414,"03","20",-954.441340460999,"ambig"
-1.582,"03","20",-954.441340460999,"ambig"
1.8456,"03","20",-954.441340460999,"ambig"
-0.78117,"03","20",-954.441340460999,"ambig"
-2.1724,"03","28",1957.558659539,"unambig"
-6.5102,"03","28",1957.558659539,"unambig"
0.039269,"03","28",1957.558659539,"unambig"
-3.5216,"03","28",1957.558659539,"unambig"
3.1808,"03","39",-2053.441340461,"unambig"
4.2831,"03","39",-2053.441340461,"unambig"
-0.48946,"03","39",-2053.441340461,"unambig"
3.0966,"03","39",-2053.441340461,"unambig"
-1.0799,"03","32",957.558659539001,"ambig"
-6.3854,"03","32",957.558659539001,"ambig"
2.6394,"03","32",957.558659539001,"ambig"
-3.5328,"03","32",957.558659539001,"ambig"
4.4093,"03","38",2045.558659539,"unambig"
1.7643,"03","38",2045.558659539,"unambig"
2.1949,"03","38",2045.558659539,"unambig"
1.9424,"03","38",2045.558659539,"unambig"
-1.3814,"03","18",946.558659539001,"ambig"
-8.0445,"03","18",946.558659539001,"ambig"
-2.4108,"03","18",946.558659539001,"ambig"
-4.3897,"03","18",946.558659539001,"ambig"
0.72367,"03","10",-2042.441340461,"unambig"
-2.5623,"03","10",-2042.441340461,"unambig"
2.1037,"03","10",-2042.441340461,"unambig"
-0.83447,"03","10",-2042.441340461,"unambig"
0.64233,"03","5",-1053.441340461,"ambig"
-1.5231,"03","5",-1053.441340461,"ambig"
2.0336,"03","5",-1053.441340461,"ambig"
0.88355,"03","5",-1053.441340461,"ambig"
-0.13744,"03","50",-1042.441340461,"ambig"
-2.4683,"03","50",-1042.441340461,"ambig"
1.2692,"03","50",-1042.441340461,"ambig"
0.8555,"03","50",-1042.441340461,"ambig"
-5.1793,"03","8",1045.558659539,"ambig"
-8.0123,"03","8",1045.558659539,"ambig"
-1.1725,"03","8",1045.558659539,"ambig"
-5.7277,"03","8",1045.558659539,"ambig"
8.6279,"03","6",2056.558659539,"unambig"
6.9646,"03","6",2056.558659539,"unambig"
9.2534,"03","6",2056.558659539,"unambig"
7.3335,"03","6",2056.558659539,"unambig"
3.1387,"03","33",-943.441340460999,"ambig"
0.84288,"03","33",-943.441340460999,"ambig"
5.7263,"03","33",-943.441340460999,"ambig"
3.3996,"03","33",-943.441340460999,"ambig"
3.4683,"03","37",2045.558659539,"unambig"
2.2986,"03","37",2045.558659539,"unambig"
4.9647,"03","37",2045.558659539,"unambig"
4.4079,"03","37",2045.558659539,"unambig"
6.3237,"03","34",-943.441340460999,"ambig"
2.6549,"03","34",-943.441340460999,"ambig"
9.3839,"03","34",-943.441340460999,"ambig"
5.011,"03","34",-943.441340460999,"ambig"
2.7516,"03","40",-2053.441340461,"unambig"
1.2776,"03","40",-2053.441340461,"unambig"
4.7151,"03","40",-2053.441340461,"unambig"
3.6632,"03","40",-2053.441340461,"unambig"
-0.80922,"03","57",-1954.441340461,"unambig"
-3.7586,"03","57",-1954.441340461,"unambig"
2.2215,"03","57",-1954.441340461,"unambig"
-2.0378,"03","57",-1954.441340461,"unambig"
7.9884,"03","23",-954.441340460999,"ambig"
6.0923,"03","23",-954.441340460999,"ambig"
7.2213,"03","23",-954.441340460999,"ambig"
6.8763,"03","23",-954.441340460999,"ambig"
7.5831,"03","11",-2042.441340461,"unambig"
2.1822,"03","11",-2042.441340461,"unambig"
0.81764,"03","11",-2042.441340461,"unambig"
2.0139,"03","11",-2042.441340461,"unambig"
4.2396,"03","44",2045.558659539,"unambig"
5.7431,"03","44",2045.558659539,"unambig"
7.0768,"03","44",2045.558659539,"unambig"
5.6673,"03","44",2045.558659539,"unambig"
12.647,"03","25",-1943.441340461,"unambig"
9.82,"03","25",-1943.441340461,"unambig"
13.447,"03","25",-1943.441340461,"unambig"
12.311,"03","25",-1943.441340461,"unambig"
-1.5385,"03","48",1946.558659539,"unambig"
-4.1317,"03","48",1946.558659539,"unambig"
-2.5932,"03","48",1946.558659539,"unambig"
-2.2257,"03","48",1946.558659539,"unambig"
-1.9901,"03","56",-1954.441340461,"unambig"
-3.7754,"03","56",-1954.441340461,"unambig"
-0.75593,"03","56",-1954.441340461,"unambig"
-3.4529,"03","56",-1954.441340461,"unambig"
-5.1989,"03","17",1957.558659539,"unambig"
-7.5985,"03","17",1957.558659539,"unambig"
0.063111,"03","17",1957.558659539,"unambig"
-4.6085,"03","17",1957.558659539,"unambig"
-5.2031,"03","13",1045.558659539,"ambig"
-5.802,"03","13",1045.558659539,"ambig"
-5.6772,"03","13",1045.558659539,"ambig"
-6.7711,"03","13",1045.558659539,"ambig"
3.0728,"03","16",-954.441340460999,"ambig"
1.4712,"03","16",-954.441340460999,"ambig"
4.1611,"03","16",-954.441340460999,"ambig"
2.2874,"03","16",-954.441340460999,"ambig"
10.455,"03","14",-1053.441340461,"ambig"
10.373,"03","14",-1053.441340461,"ambig"
8.6476,"03","14",-1053.441340461,"ambig"
10.985,"03","14",-1053.441340461,"ambig"
6.1512,"03","22",-1943.441340461,"unambig"
5.5958,"03","22",-1943.441340461,"unambig"
7.2044,"03","22",-1943.441340461,"unambig"
6.4093,"03","22",-1943.441340461,"unambig"
-1.0939,"03","4",1045.558659539,"ambig"
-1.3225,"03","4",1045.558659539,"ambig"
0.1711,"03","4",1045.558659539,"ambig"
-0.76013,"03","4",1045.558659539,"ambig"
4.5328,"03","60",1946.558659539,"unambig"
2.1612,"03","60",1946.558659539,"unambig"
1.8176,"03","60",1946.558659539,"unambig"
3.5875,"03","60",1946.558659539,"unambig"
2.4908,"03","54",1056.558659539,"ambig"
2.7867,"03","54",1056.558659539,"ambig"
0.99294,"03","54",1056.558659539,"ambig"
2.1528,"03","54",1056.558659539,"ambig"
-3.9886,"03","43",957.558659539001,"ambig"
-9.6097,"03","43",957.558659539001,"ambig"
-4.1106,"03","43",957.558659539001,"ambig"
-8.1567,"03","43",957.558659539001,"ambig"
10.246,"03","40",-943.441340460999,"ambig"
11.338,"03","40",-943.441340460999,"ambig"
11.798,"03","40",-943.441340460999,"ambig"
10.788,"03","40",-943.441340460999,"ambig"
9.6784,"03","20",946.558659539001,"ambig"
6.9183,"03","20",946.558659539001,"ambig"
10.186,"03","20",946.558659539001,"ambig"
8.6953,"03","20",946.558659539001,"ambig"
1.3379,"03","51",-1042.441340461,"ambig"
-1.7601,"03","51",-1042.441340461,"ambig"
2.0055,"03","51",-1042.441340461,"ambig"
1.3141,"03","51",-1042.441340461,"ambig"
0.33659,"03","2",2056.558659539,"unambig"
0.84849,"03","2",2056.558659539,"unambig"
3.6927,"03","2",2056.558659539,"unambig"
-0.44178,"03","2",2056.558659539,"unambig"
6.0334,"03","28",946.558659539001,"ambig"
5.363,"03","28",946.558659539001,"ambig"
9.1188,"03","28",946.558659539001,"ambig"
7.175,"03","28",946.558659539001,"ambig"
11.067,"03","41",-2053.441340461,"unambig"
9.5704,"03","41",-2053.441340461,"unambig"
8.879,"03","41",-2053.441340461,"unambig"
11.039,"03","41",-2053.441340461,"unambig"
5.9563,"03","59",1056.558659539,"ambig"
5.8314,"03","59",1056.558659539,"ambig"
5.5005,"03","59",1056.558659539,"ambig"
7.5677,"03","59",1056.558659539,"ambig"
8.7107,"03","14",2056.558659539,"unambig"
6.2494,"03","14",2056.558659539,"unambig"
7.2002,"03","14",2056.558659539,"unambig"
5.7515,"03","14",2056.558659539,"unambig"
4.0587,"03","25",-954.441340460999,"ambig"
4.2999,"03","25",-954.441340460999,"ambig"
6.0138,"03","25",-954.441340460999,"ambig"
4.5973,"03","25",-954.441340460999,"ambig"
1.1963,"03","17",-1943.441340461,"unambig"
-2.8372,"03","17",-1943.441340461,"unambig"
0.77837,"03","17",-1943.441340461,"unambig"
-2.1458,"03","17",-1943.441340461,"unambig"
7.6953,"03","12",2056.558659539,"unambig"
5.6281,"03","12",2056.558659539,"unambig"
7.3699,"03","12",2056.558659539,"unambig"
8.0642,"03","12",2056.558659539,"unambig"
1.467,"03","13",-2042.441340461,"unambig"
-3.1836,"03","13",-2042.441340461,"unambig"
5.4303,"03","13",-2042.441340461,"unambig"
0.58483,"03","13",-2042.441340461,"unambig"
7.8229,"03","53",1946.558659539,"unambig"
7.0404,"03","53",1946.558659539,"unambig"
6.8426,"03","53",1946.558659539,"unambig"
7.4457,"03","53",1946.558659539,"unambig"
7.9267,"03","6",1045.558659539,"ambig"
5.039,"03","6",1045.558659539,"ambig"
11.565,"03","6",1045.558659539,"ambig"
7.3784,"03","6",1045.558659539,"ambig"
5.6828,"03","26",-1943.441340461,"unambig"
2.7039,"03","26",-1943.441340461,"unambig"
9.8789,"03","26",-1943.441340461,"unambig"
7.2451,"03","26",-1943.441340461,"unambig"
10.033,"03","60",1056.558659539,"ambig"
7.6308,"03","60",1056.558659539,"ambig"
10.298,"03","60",1056.558659539,"ambig"
8.9842,"03","60",1056.558659539,"ambig"
0.53294,"03","29",-954.441340460999,"ambig"
-0.76294,"03","29",-954.441340460999,"ambig"
3.6324,"03","29",-954.441340460999,"ambig"
1.0841,"03","29",-954.441340460999,"ambig"
-1.8835,"03","18",-954.441340460999,"ambig"
-5.0643,"03","18",-954.441340460999,"ambig"
-1.8723,"03","18",-954.441340460999,"ambig"
-3.1541,"03","18",-954.441340460999,"ambig"
7.0432,"03","3",2056.558659539,"unambig"
3.6801,"03","3",2056.558659539,"unambig"
6.2101,"03","3",2056.558659539,"unambig"
3.5524,"03","3",2056.558659539,"unambig"
9.7738,"03","58",-1954.441340461,"unambig"
8.6308,"03","58",-1954.441340461,"unambig"
8.3587,"03","58",-1954.441340461,"unambig"
8.1427,"03","58",-1954.441340461,"unambig"
6.9829,"03","40",957.558659539001,"ambig"
5.7753,"03","40",957.558659539001,"ambig"
3.7881,"03","40",957.558659539001,"ambig"
7.7809,"03","40",957.558659539001,"ambig"
5.9268,"03","35",-943.441340460999,"ambig"
4.0054,"03","35",-943.441340460999,"ambig"
6.4906,"03","35",-943.441340460999,"ambig"
4.5804,"03","35",-943.441340460999,"ambig"
-1.7811,"03","48",-1042.441340461,"ambig"
-6.5677,"03","48",-1042.441340461,"ambig"
-0.19494,"03","48",-1042.441340461,"ambig"
-5.2031,"03","48",-1042.441340461,"ambig"
6.7571,"03","45",-2053.441340461,"unambig"
7.9702,"03","45",-2053.441340461,"unambig"
6.1596,"03","45",-2053.441340461,"unambig"
9.5227,"03","45",-2053.441340461,"unambig"
5.9647,"03","43",-2053.441340461,"unambig"
5.3911,"03","43",-2053.441340461,"unambig"
7.4022,"03","43",-2053.441340461,"unambig"
8.5298,"03","43",-2053.441340461,"unambig"
2.9059,"03","19",1957.558659539,"unambig"
-2.307,"03","19",1957.558659539,"unambig"
5.9801,"03","19",1957.558659539,"unambig"
2.0448,"03","19",1957.558659539,"unambig"
-0.58623,"03","49",1946.558659539,"unambig"
-4.0026,"03","49",1946.558659539,"unambig"
1.5736,"03","49",1946.558659539,"unambig"
-2.1177,"03","49",1946.558659539,"unambig"
0.36324,"03","15",-1053.441340461,"ambig"
-1.5497,"03","15",-1053.441340461,"ambig"
3.53,"03","15",-1053.441340461,"ambig"
2.1205,"03","15",-1053.441340461,"ambig"
6.9548,"03","30",-1943.441340461,"unambig"
4.5945,"03","30",-1943.441340461,"unambig"
